num_words,num_characters,num_exclamation_marks,num_links,has_suspicious_link,num_attachments,has_attachment,sender_reputation_score,email_hour,email_day_of_week,is_weekend,num_recipients,contains_money_terms,contains_urgency_terms,target
19,118,0,0,1,1,1,0.64,14,6,1,22,1,1,
20,123,0,5,1,1,1,0.46,2,5,1,24,0,1,
23,156,0,6,0,0,0,0.41,7,3,0,27,1,1,
22,152,0,6,1,0,0,0.43,21,4,0,22,0,1,
27,165,0,6,0,1,1,0.59,3,0,0,24,1,1,
20,131,0,5,1,2,1,0.74,1,3,0,28,1,0,
22,127,0,4,0,2,1,0.75,10,0,0,14,0,0,
15,92,0,7,0,2,1,0.9,16,6,1,21,0,0,
16,101,0,1,0,1,1,0.7,15,2,0,7,1,1,
22,143,0,0,0,2,1,0.56,1,1,0,7,0,0,
14,84,0,7,0,2,1,0.5,15,5,1,7,0,1,
26,164,0,5,1,0,0,0.75,4,3,0,30,1,1,
21,142,0,8,0,1,1,0.57,13,2,0,7,0,0,
20,105,0,7,0,1,1,0.64,2,6,1,29,1,1,
20,127,0,4,0,0,0,0.74,0,5,1,11,1,0,
27,166,0,8,0,0,0,0.52,19,4,0,27,1,1,
19,123,0,8,0,0,0,0.66,4,4,0,6,0,1,
21,128,0,8,1,1,1,0.44,2,6,1,9,1,0,
24,167,0,2,0,0,0,0.64,15,3,0,2,0,0,
17,94,0,2,0,1,1,0.43,8,6,1,4,1,1,
18,117,0,7,1,0,0,0.63,0,0,0,18,1,1,
22,145,0,7,1,0,0,0.8,12,4,0,23,0,0,
21,137,0,3,1,1,1,0.82,13,4,0,30,0,0,
18,115,0,8,0,1,1,0.79,17,3,0,6,1,1,
20,128,0,6,1,0,0,0.81,0,5,1,4,0,1,
10,58,0,7,0,1,1,0.61,22,2,0,28,0,0,
19,144,0,6,0,1,1,0.85,6,5,1,25,0,0,
22,156,0,7,0,0,0,0.78,23,5,1,15,0,0,
29,176,0,8,0,0,0,0.8,21,5,1,1,1,1,
18,119,0,0,0,1,1,0.86,1,4,0,4,0,0,
21,150,0,8,1,1,1,0.83,2,1,0,26,0,1,
19,128,0,3,1,1,1,0.72,10,3,0,19,1,1,
31,208,0,6,1,1,1,0.5,19,0,0,10,0,0,
17,113,0,3,1,0,0,0.78,2,3,0,4,0,0,
21,132,0,4,1,0,0,0.56,5,2,0,18,1,0,
23,157,0,8,0,2,1,0.87,8,4,0,18,0,0,
19,125,0,3,1,0,0,0.6,19,5,1,28,0,0,
11,62,0,8,0,2,1,0.71,14,0,0,23,0,0,
15,104,0,3,1,0,0,0.47,5,0,0,10,1,1,
15,83,0,7,1,1,1,0.55,11,3,0,5,0,0,
21,146,0,2,0,1,1,0.81,5,2,0,29,0,0,
15,98,0,5,0,0,0,0.92,6,6,1,30,1,0,
24,147,0,1,1,0,0,0.59,4,3,0,3,1,1,
15,101,0,7,0,0,0,0.56,5,5,1,19,0,0,
24,138,0,5,1,0,0,0.68,1,0,0,11,1,1,
23,136,0,6,1,1,1,0.53,3,5,1,27,1,1,
15,87,0,1,0,2,1,0.97,17,6,1,23,0,0,
14,90,0,3,0,1,1,0.56,3,5,1,16,0,0,
22,153,0,6,0,1,1,0.83,7,4,0,15,1,0,
13,81,0,7,1,1,1,0.75,21,3,0,29,0,1,
25,135,0,7,1,0,0,0.77,22,0,0,28,0,1,
13,92,0,3,1,0,0,0.71,2,3,0,27,0,0,
18,110,0,2,0,2,1,0.77,2,6,1,13,0,1,
15,74,0,6,1,2,1,0.87,2,2,0,12,1,0,
21,132,0,8,0,0,0,0.76,18,0,0,14,1,1,
29,194,0,4,0,0,0,0.75,16,6,1,22,0,0,
5,30,0,7,0,1,1,0.62,20,2,0,24,0,0,
26,170,0,3,1,2,1,0.86,21,0,0,20,1,0,
18,111,0,6,1,1,1,0.96,7,0,0,2,0,1,
27,182,0,1,1,2,1,0.87,17,4,0,5,0,0,
16,90,0,6,1,0,0,0.88,7,5,1,16,0,1,
12,84,0,4,1,1,1,0.81,4,5,1,16,1,1,
20,118,0,1,1,0,0,0.54,18,3,0,8,1,1,
19,102,0,6,0,1,1,0.3,11,1,0,13,1,1,
15,87,0,0,0,1,1,0.81,22,1,0,4,0,0,
10,66,0,7,0,2,1,0.57,16,2,0,26,0,1,
7,38,0,1,0,1,1,0.64,18,4,0,27,0,0,
28,160,0,1,0,0,0,0.63,10,0,0,12,1,1,
13,86,0,5,1,0,0,0.74,4,0,0,15,0,0,
16,88,0,4,0,0,0,0.68,6,4,0,15,0,1,
9,55,0,4,1,0,0,0.73,19,4,0,24,0,0,
23,145,0,3,0,1,1,0.37,9,4,0,18,0,1,
19,119,0,0,0,1,1,0.63,7,5,1,29,0,0,
19,125,0,0,0,1,1,0.55,22,3,0,27,1,1,
17,111,0,2,0,1,1,0.55,1,2,0,15,0,1,
24,150,0,5,1,1,1,0.81,2,3,0,10,1,1,
13,90,0,8,1,1,1,0.69,14,4,0,25,0,0,
16,104,0,2,0,1,1,0.66,8,0,0,17,1,1,
13,77,0,3,1,1,1,0.94,2,2,0,25,0,1,
11,66,0,3,0,0,0,0.61,18,5,1,14,1,0,
19,141,0,2,0,0,0,0.78,1,0,0,12,0,0,
19,133,0,6,1,0,0,0.61,1,2,0,24,0,1,
19,118,0,5,1,1,1,0.56,9,6,1,14,0,1,
23,131,0,3,1,1,1,0.74,20,6,1,13,0,1,
14,83,0,1,0,1,1,0.5,22,2,0,13,0,0,
21,127,0,0,1,1,1,0.61,15,1,0,26,1,1,
13,84,0,0,0,0,0,0.51,21,5,1,3,0,1,
15,87,0,5,0,2,1,0.73,2,4,0,5,0,0,
13,87,0,8,0,1,1,0.93,14,6,1,2,1,0,
14,90,0,5,1,0,0,0.53,4,5,1,23,0,0,
24,122,0,8,0,0,0,0.64,8,3,0,14,1,1,
8,52,0,8,1,1,1,0.81,5,5,1,24,0,0,
23,151,0,4,1,0,0,0.68,10,4,0,24,1,0,
16,110,0,1,0,1,1,0.6,13,3,0,6,0,0,
15,91,0,0,0,1,1,0.99,4,3,0,11,0,0,
17,110,0,0,0,1,1,0.79,18,2,0,28,0,0,
13,89,0,1,0,1,1,0.62,10,3,0,13,1,1,
22,161,0,8,1,2,1,0.77,7,4,0,17,1,0,
13,84,0,6,1,2,1,0.51,19,0,0,13,0,0,
22,137,0,7,0,1,1,0.88,13,3,0,4,1,0,
11,65,0,2,0,2,1,0.5,11,4,0,1,0,0,
14,96,0,8,1,2,1,0.71,22,0,0,30,0,0,
19,107,0,0,0,1,1,0.68,6,1,0,9,1,1,
18,127,0,8,1,0,0,0.63,17,6,1,23,0,0,
16,98,0,0,0,0,0,0.91,6,1,0,13,1,0,
13,94,0,1,0,2,1,0.53,5,0,0,7,1,1,
20,122,0,8,0,1,1,0.73,23,5,1,14,1,0,
15,108,0,2,1,1,1,0.8,17,2,0,24,0,0,
25,157,0,6,0,0,0,0.53,17,6,1,20,0,1,
29,167,0,5,1,1,1,0.49,3,5,1,28,1,1,
23,147,0,7,0,2,1,0.8,5,0,0,30,0,1,
25,162,0,3,1,2,1,0.8,15,4,0,5,0,1,
19,116,0,2,0,0,0,0.64,6,1,0,8,1,0,
17,101,0,4,1,2,1,0.67,15,6,1,18,1,1,
17,109,0,0,1,2,1,0.54,10,0,0,18,0,0,
18,117,0,5,1,0,0,0.84,16,3,0,20,1,1,
12,72,0,5,1,0,0,0.59,19,4,0,1,1,0,
12,72,0,5,1,1,1,0.91,8,4,0,16,0,1,
13,85,0,0,0,0,0,0.6,15,6,1,3,0,0,
27,172,0,4,1,2,1,0.97,22,5,1,3,0,0,
18,113,0,1,0,0,0,0.82,18,4,0,28,0,1,
28,165,0,1,0,1,1,0.66,4,1,0,4,0,1,
19,128,0,5,1,0,0,0.8,5,0,0,14,0,0,
25,168,0,8,0,0,0,0.48,23,3,0,10,1,0,
22,145,0,0,0,1,1,0.46,16,4,0,26,1,1,
8,46,0,4,1,1,1,1.0,1,1,0,26,0,0,
20,138,0,3,1,0,0,0.62,12,0,0,10,1,1,
19,121,0,7,1,0,0,0.74,4,4,0,8,1,0,
24,140,0,7,0,2,1,0.82,23,5,1,25,0,0,
10,56,0,1,0,0,0,0.58,14,5,1,17,1,0,
20,133,0,1,0,0,0,0.79,5,6,1,29,0,0,
22,137,0,8,0,0,0,0.94,20,2,0,6,0,1,
24,147,0,4,1,1,1,0.76,4,0,0,8,1,1,
20,135,0,8,0,1,1,0.36,4,1,0,18,0,0,
10,65,0,5,1,0,0,0.5,6,6,1,18,0,0,
22,134,0,7,1,2,1,0.81,13,2,0,29,0,0,
18,115,0,8,0,0,0,0.78,3,6,1,21,0,0,
9,55,0,5,0,2,1,0.53,13,0,0,20,0,0,
27,160,0,5,1,0,0,0.85,21,1,0,11,1,1,
13,75,0,0,0,1,1,1.0,9,2,0,7,0,0,
26,163,0,1,0,1,1,0.61,14,4,0,6,1,1,
24,144,0,1,1,1,1,0.77,22,0,0,15,1,1,
24,157,0,7,1,1,1,0.79,9,5,1,10,0,1,
14,88,0,7,1,0,0,0.85,2,5,1,22,0,1,
17,109,0,4,1,0,0,0.83,13,0,0,24,0,0,
9,59,0,5,0,2,1,0.54,15,6,1,8,0,1,
31,200,0,2,0,0,0,0.79,2,6,1,6,0,0,
20,120,0,5,1,0,0,0.99,12,4,0,2,0,0,
22,139,0,2,1,2,1,0.55,20,4,0,13,0,0,
22,127,0,3,0,0,0,0.56,22,2,0,15,1,1,
19,128,0,4,0,1,1,0.67,8,3,0,25,0,0,
24,150,0,1,0,0,0,0.61,5,3,0,19,1,1,
29,171,0,6,0,0,0,0.78,5,2,0,28,1,1,
22,141,0,5,1,1,1,0.6,2,5,1,11,0,1,
29,166,0,8,1,0,0,0.68,21,6,1,26,1,1,
20,128,0,0,0,1,1,0.59,19,5,1,13,1,1,
10,58,0,4,1,2,1,0.71,7,3,0,20,0,0,
21,143,0,8,1,1,1,0.77,2,0,0,16,1,1,
25,155,0,1,0,1,1,0.45,10,0,0,4,1,1,
19,125,0,7,1,2,1,0.98,23,3,0,25,0,0,
13,79,0,8,1,1,1,0.79,17,4,0,8,1,1,
22,139,0,6,1,2,1,0.54,8,3,0,26,0,0,
22,149,0,4,0,2,1,0.6,17,0,0,7,1,0,
17,92,0,4,1,0,0,0.84,10,4,0,21,0,0,
16,99,0,1,0,1,1,0.7,1,1,0,14,0,0,
22,139,0,3,1,0,0,0.32,10,1,0,2,1,1,
23,147,0,0,0,1,1,0.48,19,3,0,2,1,0,
19,118,0,6,1,1,1,0.72,14,4,0,4,0,0,
14,80,0,0,0,0,0,0.55,21,6,1,10,1,0,
20,136,0,7,0,0,0,0.85,0,1,0,5,1,1,
14,86,0,7,0,2,1,0.93,19,0,0,21,0,0,
21,126,0,0,0,1,1,0.33,15,1,0,25,1,1,
17,108,0,7,1,1,1,0.64,9,3,0,9,0,1,
9,62,0,1,1,2,1,0.71,0,6,1,3,0,1,
24,155,0,1,0,0,0,0.78,23,5,1,9,1,1,
17,108,0,7,0,1,1,0.92,18,1,0,5,0,0,
17,102,0,6,1,1,1,0.84,11,1,0,14,1,1,
24,152,0,4,0,1,1,0.73,8,1,0,4,0,0,
16,102,0,1,0,1,1,0.57,22,2,0,10,0,0,
15,90,0,8,0,0,0,0.67,13,1,0,27,0,0,
19,114,0,0,1,0,0,0.62,10,2,0,30,0,1,
10,73,0,6,1,2,1,0.87,22,4,0,23,0,1,
21,138,0,8,1,0,0,0.66,16,1,0,25,1,1,
19,121,0,6,0,1,1,0.33,23,4,0,15,0,1,
20,123,0,3,1,1,1,0.75,19,6,1,17,1,1,
12,66,0,3,0,2,1,0.54,23,3,0,13,1,1,
26,158,0,2,0,0,0,0.76,2,3,0,29,0,1,
20,120,0,4,0,1,1,0.86,13,1,0,23,0,0,
21,141,0,1,0,1,1,0.78,6,3,0,15,0,0,
19,134,0,8,0,1,1,0.76,16,1,0,30,0,1,
16,101,0,6,1,0,0,0.96,12,4,0,17,0,0,
18,119,0,5,0,2,1,0.55,21,1,0,3,0,0,
15,88,0,3,1,2,1,1.0,18,6,1,19,0,0,
26,154,0,6,1,1,1,0.61,9,6,1,12,1,1,
23,147,0,6,1,0,0,0.48,11,0,0,28,0,1,
19,138,0,7,0,1,1,0.83,9,1,0,21,0,0,
24,147,0,1,0,1,1,0.54,22,0,0,27,1,1,
22,136,0,2,0,0,0,0.51,11,1,0,9,0,1,
26,166,0,1,1,1,1,0.54,15,1,0,20,0,1,
14,86,0,7,1,1,1,0.53,10,3,0,5,0,0,
20,157,0,1,0,0,0,0.8,0,4,0,24,1,1,
19,122,0,0,0,1,1,0.7,11,0,0,18,0,0,
16,103,0,1,0,2,1,0.66,9,3,0,24,0,1,
6,33,0,7,0,0,0,0.68,21,6,1,11,0,0,
12,71,0,0,0,2,1,0.89,5,2,0,2,0,1,
20,126,0,1,0,0,0,0.6,11,4,0,15,0,0,
23,151,0,7,0,1,1,0.52,18,0,0,8,1,1,
13,74,0,8,1,2,1,0.94,11,4,0,24,0,1,
15,86,0,4,0,1,1,0.82,8,3,0,27,0,0,
29,160,0,0,0,1,1,0.8,20,6,1,6,0,1,
21,132,0,4,1,1,1,0.5,15,5,1,5,1,1,
19,122,0,7,0,2,1,0.75,7,4,0,4,0,1,
17,120,0,3,0,1,1,0.66,22,6,1,4,0,1,
20,140,0,8,0,0,0,0.55,22,0,0,19,0,1,
26,173,0,8,1,0,0,0.53,5,1,0,10,0,0,
17,110,0,4,0,1,1,0.63,12,2,0,4,1,1,
19,134,0,2,0,0,0,0.63,9,0,0,6,0,1,
11,94,0,5,1,2,1,0.61,19,2,0,23,1,1,
22,132,0,7,1,1,1,0.66,14,0,0,14,0,1,
12,78,0,3,0,1,1,0.91,16,3,0,1,0,0,
15,91,0,2,1,1,1,0.53,5,6,1,20,0,0,
19,113,0,4,1,0,0,0.54,1,6,1,17,0,0,
13,82,0,2,1,2,1,0.95,4,0,0,24,0,0,
13,89,0,3,1,0,0,0.5,22,4,0,9,0,1,
19,118,0,2,1,2,1,0.89,1,0,0,23,0,0,
12,74,0,4,1,0,0,0.67,13,1,0,25,0,0,
11,79,0,8,0,0,0,0.63,16,2,0,30,1,0,
14,82,0,1,0,0,0,0.58,4,6,1,1,0,0,
15,94,0,6,0,1,1,0.81,5,3,0,18,0,0,
17,120,0,1,0,1,1,0.56,3,6,1,16,1,0,
14,88,0,7,0,0,0,0.64,0,2,0,8,0,0,
19,117,0,4,0,1,1,0.39,22,0,0,12,1,0,
27,187,0,7,0,0,0,0.54,5,1,0,12,0,0,
14,83,0,1,0,0,0,0.51,12,4,0,29,0,1,
22,140,0,5,0,1,1,0.32,9,0,0,21,1,1,
12,75,0,5,0,1,1,0.53,15,6,1,20,0,1,
15,96,0,1,0,0,0,0.69,21,0,0,2,1,1,
23,160,0,4,1,0,0,0.68,3,1,0,7,1,1,
23,150,0,3,1,0,0,0.74,3,6,1,19,1,1,
18,115,0,1,0,1,1,0.78,22,3,0,13,1,0,
16,92,0,5,0,0,0,0.61,9,5,1,3,0,1,
18,117,0,6,1,2,1,0.59,19,6,1,12,0,1,
20,132,0,8,1,2,1,0.52,16,3,0,15,0,1,
19,114,0,1,0,0,0,0.58,12,1,0,17,0,1,
24,142,0,5,1,0,0,0.62,23,4,0,5,1,1,
19,121,0,3,0,0,0,0.86,19,2,0,19,0,0,
17,113,0,1,0,0,0,0.76,22,3,0,9,0,1,
18,105,0,7,0,2,1,0.51,2,0,0,1,1,0,
15,84,0,7,0,1,1,0.42,1,0,0,11,0,0,
22,134,0,7,1,1,1,0.45,22,4,0,14,1,0,
17,110,0,4,0,2,1,0.9,23,1,0,12,0,0,
22,137,0,0,1,1,1,0.87,9,6,1,15,1,0,
25,151,0,2,0,1,1,0.83,12,0,0,13,1,1,
21,138,0,1,0,0,0,0.83,4,4,0,21,1,0,
9,71,0,5,1,0,0,0.96,23,6,1,7,0,0,
18,116,0,3,1,0,0,0.72,22,5,1,8,1,1,
11,68,0,8,1,2,1,0.86,6,0,0,16,0,0,
22,145,0,0,0,1,1,0.62,5,1,0,20,1,1,
17,105,0,3,1,0,0,0.93,0,4,0,28,0,0,
5,30,0,3,1,1,1,0.98,18,3,0,8,1,0,
21,118,0,5,0,0,0,0.69,4,6,1,2,1,0,
19,125,0,3,0,2,1,0.93,5,0,0,19,0,1,
25,150,0,8,1,0,0,0.66,20,1,0,15,1,0,
14,90,0,6,0,2,1,0.78,9,1,0,13,1,1,
17,114,0,1,0,0,0,0.79,14,4,0,15,0,1,
16,97,0,0,1,2,1,0.57,15,1,0,26,1,0,
8,68,0,3,0,0,0,0.97,7,5,1,21,0,0,
14,83,0,8,0,1,1,0.34,16,4,0,11,1,1,
24,145,0,1,0,0,0,0.74,11,3,0,13,0,1,
21,135,0,1,0,1,1,0.99,10,1,0,28,0,1,
30,184,0,7,1,1,1,0.62,2,5,1,25,1,1,
12,73,0,7,1,0,0,0.66,5,0,0,10,1,0,
15,75,0,3,1,1,1,0.72,14,0,0,9,0,1,
15,91,0,8,0,0,0,0.54,11,3,0,15,1,1,
15,97,0,8,1,1,1,0.91,16,5,1,6,0,0,
19,135,0,6,1,0,0,0.96,13,2,0,14,0,0,
19,136,0,6,1,2,1,0.79,9,3,0,11,1,0,
14,97,0,7,1,1,1,0.92,15,0,0,19,0,1,
12,75,0,0,0,1,1,0.8,6,3,0,17,0,0,
22,166,0,5,0,0,0,0.38,18,5,1,16,0,0,
13,75,0,3,1,0,0,0.44,5,3,0,5,1,1,
17,100,0,6,1,0,0,0.67,11,3,0,29,0,1,
12,75,0,2,0,0,0,0.6,4,6,1,12,1,0,
22,136,0,1,0,0,0,0.75,14,3,0,6,1,0,
10,55,0,0,0,1,1,0.63,12,6,1,16,0,0,
14,80,0,1,0,1,1,0.65,2,5,1,7,0,1,
21,141,0,4,1,1,1,0.51,2,0,0,3,0,0,
9,58,0,8,1,1,1,0.93,12,0,0,29,0,0,
18,111,0,1,0,0,0,0.79,21,2,0,21,1,1,
19,114,0,3,0,0,0,0.36,21,0,0,15,1,0,
20,126,0,3,0,0,0,0.42,9,0,0,7,0,1,
12,78,0,4,1,2,1,0.95,20,3,0,3,0,0,
28,156,0,6,1,0,0,0.62,5,1,0,2,1,0,
13,66,0,1,0,2,1,0.77,16,3,0,10,0,0,
19,115,0,4,0,0,0,0.8,22,3,0,22,0,1,
23,142,0,7,1,1,1,0.41,22,0,0,11,0,1,
17,116,0,5,1,2,1,0.63,9,5,1,11,0,0,
17,110,0,3,1,0,0,0.83,18,4,0,13,0,1,
19,122,0,7,1,1,1,0.57,0,0,0,19,1,0,
18,98,0,3,0,1,1,0.55,19,1,0,6,0,0,
22,126,0,3,1,1,1,0.49,19,5,1,10,1,0,
13,101,0,2,0,0,0,0.71,19,6,1,17,0,1,
12,87,0,0,0,0,0,0.55,1,0,0,17,0,1,
16,108,0,3,0,0,0,0.38,19,6,1,6,1,0,
26,162,0,8,0,1,1,0.79,22,4,0,2,0,1,
25,154,0,7,1,1,1,0.66,21,0,0,22,0,0,
21,131,0,0,0,0,0,0.61,7,5,1,16,1,0,
22,134,0,4,0,1,1,0.6,20,0,0,16,0,1,
12,76,0,0,0,0,0,0.77,15,0,0,4,0,1,
16,102,0,3,1,2,1,0.72,20,4,0,20,0,1,
10,63,0,3,1,0,0,0.8,7,4,0,3,0,0,
20,138,0,1,0,0,0,0.8,12,4,0,15,0,0,
20,123,0,3,1,1,1,0.87,13,6,1,26,0,0,
23,149,0,7,1,1,1,0.5,0,6,1,28,0,0,
10,62,0,6,1,2,1,0.91,18,5,1,17,0,0,
20,139,0,0,0,1,1,0.35,13,4,0,29,1,1,
24,149,0,5,1,1,1,0.63,4,0,0,3,1,1,
26,178,0,0,0,1,1,0.8,11,2,0,13,1,0,
30,172,0,0,0,1,1,0.82,2,5,1,6,0,1,
14,101,0,0,1,2,1,0.79,10,5,1,4,0,0,
15,99,0,5,0,0,0,0.6,3,2,0,10,0,1,
14,86,0,8,1,2,1,0.83,10,5,1,23,1,0,
23,139,0,4,0,1,1,0.53,11,3,0,23,1,1,
12,74,0,6,1,0,0,0.77,14,5,1,26,1,1,
20,127,0,4,0,2,1,0.62,21,0,0,25,0,0,
18,107,0,6,1,1,1,0.5,22,5,1,21,1,1,
17,109,0,4,1,1,1,0.8,21,1,0,15,0,1,
23,145,0,7,1,2,1,0.78,7,5,1,22,0,1,
20,120,0,4,0,1,1,0.96,16,5,1,16,0,0,
22,132,0,3,1,0,0,0.74,6,0,0,21,1,0,
17,95,0,0,0,1,1,0.66,0,6,1,18,0,1,
14,80,0,1,0,0,0,0.93,5,6,1,24,1,1,
26,155,0,3,1,1,1,0.64,6,2,0,29,0,1,
21,122,0,0,0,2,1,0.76,13,5,1,18,0,1,
18,119,0,5,1,1,1,0.67,7,3,0,10,0,1,
19,120,0,3,0,1,1,0.79,18,4,0,8,0,0,
13,85,0,3,0,1,1,0.7,0,2,0,21,0,0,
22,137,0,1,0,0,0,0.8,16,3,0,15,1,1,
12,74,0,6,1,2,1,0.79,4,1,0,2,0,0,
21,141,0,0,0,1,1,0.33,9,1,0,18,0,1,
14,101,0,4,1,0,0,0.74,8,3,0,21,1,0,
15,93,0,2,0,1,1,0.58,22,4,0,27,1,1,
25,169,0,5,1,0,0,0.43,1,1,0,2,1,1,
23,142,0,3,0,1,1,0.99,0,0,0,24,0,1,
24,171,0,8,0,1,1,0.6,21,5,1,8,0,0,
12,68,0,5,1,1,1,0.86,8,3,0,14,1,0,
10,63,0,3,1,0,0,0.66,8,0,0,17,0,1,
23,133,0,5,0,0,0,0.81,16,3,0,25,1,0,
23,150,0,1,0,2,1,0.92,6,3,0,24,0,1,
16,106,0,8,1,1,1,0.61,17,0,0,28,0,0,
21,134,0,3,1,1,1,0.81,1,3,0,14,0,0,
29,193,0,8,0,1,1,0.49,11,5,1,13,1,1,
21,131,0,2,0,1,1,0.64,22,0,0,16,1,0,
24,144,0,5,1,0,0,0.59,12,4,0,10,0,1,
16,102,0,5,0,1,1,0.98,11,4,0,16,0,0,
14,91,0,2,0,1,1,0.65,22,1,0,14,0,0,
17,111,0,5,1,1,1,0.52,15,2,0,6,1,1,
28,162,0,2,1,1,1,0.68,18,4,0,5,0,1,
14,87,0,1,1,0,0,0.77,6,4,0,4,1,1,
17,108,0,6,1,1,1,0.77,2,1,0,25,0,0,
18,113,0,6,1,1,1,0.81,23,2,0,1,1,1,
24,169,0,6,0,0,0,0.54,20,3,0,5,1,0,
10,67,0,4,1,1,1,0.68,11,1,0,29,0,1,
18,127,0,2,1,1,1,0.78,16,3,0,15,1,1,
13,91,0,5,1,0,0,0.53,22,3,0,26,0,0,
21,148,0,4,0,2,1,0.9,6,6,1,11,0,0,
24,162,0,5,1,2,1,0.61,7,3,0,6,1,1,
26,163,0,2,1,1,1,0.66,23,1,0,17,1,1,
23,140,0,4,1,1,1,0.5,0,0,0,13,1,1,
15,96,0,1,0,2,1,0.5,23,2,0,13,1,1,
27,181,0,4,1,0,0,0.43,2,5,1,12,1,0,
12,81,0,8,1,2,1,0.83,2,5,1,2,0,0,
11,70,0,7,0,1,1,0.82,2,0,0,7,0,1,
19,111,0,5,0,0,0,0.31,12,4,0,8,1,0,
15,91,0,4,0,0,0,0.91,21,5,1,18,0,0,
21,147,0,3,0,0,0,0.74,6,1,0,15,0,0,
21,135,0,7,0,1,1,0.6,19,0,0,6,1,1,
15,94,0,5,0,0,0,0.45,14,2,0,8,0,0,
16,102,0,0,0,0,0,0.77,4,4,0,6,1,1,
16,98,0,4,0,1,1,0.71,21,2,0,13,1,1,
14,96,0,2,1,1,1,0.81,21,0,0,25,1,0,
14,88,0,4,1,2,1,0.76,6,4,0,14,0,0,
20,114,0,8,0,0,0,0.38,16,6,1,10,1,1,
24,166,0,7,0,1,1,0.86,22,1,0,26,0,1,
11,66,0,4,0,2,1,0.91,12,4,0,26,0,1,
19,130,0,5,1,2,1,0.51,5,6,1,24,0,0,
8,45,0,4,0,0,0,0.86,0,0,0,11,0,0,
19,121,0,2,0,0,0,0.66,0,1,0,7,0,1,
14,96,0,0,0,1,1,0.65,19,6,1,11,0,1,
21,146,0,6,1,0,0,0.84,20,0,0,11,0,0,
19,113,0,2,0,0,0,0.56,5,2,0,17,0,1,
15,105,0,0,0,1,1,0.49,19,0,0,11,0,0,
27,162,0,1,1,1,1,0.47,9,3,0,5,1,0,
14,89,0,5,1,1,1,0.72,6,1,0,13,0,0,
13,80,0,7,1,1,1,0.46,5,5,1,3,0,1,
17,95,0,8,0,1,1,0.8,16,5,1,12,1,1,
15,98,0,0,1,2,1,0.98,8,2,0,2,0,1,
13,86,0,0,0,1,1,0.78,8,3,0,14,0,1,
22,134,0,0,1,1,1,0.32,15,5,1,7,0,0,
15,89,0,1,0,2,1,0.81,13,0,0,25,0,0,
25,151,0,5,0,2,1,0.96,8,3,0,18,0,0,
20,129,0,4,0,1,1,0.4,1,5,1,5,0,0,
19,129,0,7,1,0,0,0.9,3,1,0,4,0,0,
27,165,0,2,0,1,1,0.64,9,3,0,28,0,1,
20,123,0,4,1,0,0,0.82,8,2,0,28,0,1,
12,78,0,3,0,2,1,0.88,16,1,0,22,0,1,
21,127,0,8,1,0,0,0.7,1,1,0,22,0,1,
8,45,0,3,0,1,1,0.68,4,4,0,23,1,1,
23,150,0,3,1,2,1,0.77,18,6,1,3,1,0,
9,60,0,3,1,1,1,0.84,17,5,1,12,0,0,
20,128,0,7,0,1,1,0.92,20,0,0,3,0,0,
17,97,0,1,1,0,0,0.6,15,2,0,27,1,1,
23,148,0,0,0,0,0,0.56,11,5,1,19,1,1,
21,149,0,4,1,1,1,0.48,3,1,0,26,1,1,
17,105,0,8,1,0,0,0.97,18,3,0,26,0,0,
11,81,0,6,0,0,0,0.67,23,4,0,23,1,0,
28,171,0,0,0,1,1,0.49,4,5,1,28,0,1,
20,117,0,7,0,0,0,0.98,14,2,0,17,0,1,
26,162,0,1,0,0,0,0.4,10,6,1,26,0,0,
11,71,0,7,0,2,1,0.89,10,0,0,9,0,0,
19,127,0,7,0,0,0,0.34,4,6,1,3,1,1,
23,142,0,7,1,1,1,0.8,1,6,1,27,1,1,
15,100,0,0,0,2,1,0.75,17,2,0,7,0,0,
17,116,0,6,1,1,1,0.8,22,3,0,1,1,1,
21,124,0,0,0,1,1,0.83,19,1,0,26,1,1,
26,161,0,5,1,0,0,0.41,4,6,1,5,1,0,
16,96,0,3,0,0,0,0.95,0,1,0,4,0,0,
23,168,0,6,1,2,1,0.55,9,1,0,21,0,0,
16,102,0,4,1,2,1,0.56,1,2,0,22,0,0,
22,144,0,0,0,0,0,0.68,2,1,0,10,1,1,
16,108,0,3,1,1,1,0.51,2,3,0,9,0,1,
16,97,0,0,1,1,1,0.99,23,1,0,15,0,0,
14,94,0,0,0,0,0,0.77,16,6,1,11,0,1,
18,108,0,2,1,0,0,0.51,23,6,1,2,1,1,
16,102,0,4,1,0,0,0.92,14,2,0,1,0,0,
27,177,0,8,1,0,0,0.78,8,5,1,22,0,1,
19,120,0,5,0,0,0,0.75,14,6,1,28,0,1,
23,144,0,5,0,1,1,0.82,6,4,0,20,1,0,
15,103,0,8,0,1,1,0.92,7,0,0,2,0,0,
18,117,0,0,0,2,1,0.9,7,1,0,7,0,0,
19,124,0,1,0,1,1,0.33,5,0,0,19,0,1,
15,81,0,2,0,1,1,0.56,3,1,0,2,0,1,
12,66,0,3,1,1,1,0.86,22,6,1,14,0,0,
16,97,0,5,1,2,1,0.96,5,1,0,16,0,0,
17,104,0,5,1,2,1,0.78,3,1,0,3,0,0,
18,106,0,0,1,0,0,0.61,4,3,0,18,0,1,
17,118,0,8,1,1,1,0.6,3,3,0,11,0,1,
19,118,0,4,0,1,1,0.48,18,6,1,26,0,1,
